title,rating,number_of_reviews,bought_in_last_month,current/discounted_price,price_on_variant,listed_price,is_best_seller,is_sponsored,is_couponed,delivery_details,sustainability_badges,collected_at,coupon_amount,delivery_cost,est_delivery_date,is_free_delivery,has_fast_delivery,fastest_delivery_date,delivery_weekday,main_sustainability_badge,extra_badges_count
"Apple iPad (10th Generation): with A14 Bionic chip, 10.9-inch Liquid Retina Display, 256GB, Wi-Fi 6, 12MP front/12MP Back Camera, Touch ID, All-Day Battery Life – Pink",4.8,33024,1000,,372.75,0.0,False,False,No Coupon,,Energy efficiency,2025-08-21 11:19:33,0,0.0,,False,False,,,Energy efficiency,0
"Vortex Optics Triumph HD 10x42 Binoculars - HD Optical System, Fully Multi-Coated Lenses, Rubber Armor, Tripod Adaptable, Waterproof, Fogproof, Shockproof - Unlimited, Unconditional Warranty",4.8,1514,2000,99.0,92.07,0.0,False,False,No Coupon,"Delivery Mon, Sep 1",None,2025-08-21 11:19:33,0,0.0,2025-09-01,False,False,,Mon,None,0
"Peak Design Slide Lite Camera Strap, Black, Configurable as a Sling, Neck or Shoulder Strap, Quick Release and Connection, Smooth and Grippy Side, Camera Straps for Photographers, 200 lb Capacity",4.7,7235,500,69.95,0.0,0.0,False,True,No Coupon,"Delivery Mon, Sep 1",Small Business,2025-08-21 11:19:33,0,0.0,2025-09-01,False,False,,Mon,Small Business,0
"Energizer MAX AA Batteries (16 Pack), Double A Alkaline Batteries",4.8,172,1000,16.19,0.0,0.0,False,True,No Coupon,"Delivery Mon, Sep 1",None,2025-08-21 11:19:33,0,0.0,2025-09-01,False,False,,Mon,None,0
"Razer Seiren V3 Chroma RGB USB Microphone: Stream & Game Reactive Lighting - Tap-to-Mute Sensor - Condenser Mic - Digital Gain Limiter & Shock Absorber - PC, Discord, OBS Studio, XSplit - Quartz Pink",4.5,171,0,134.39,0.0,0.0,False,True,No Coupon,"Delivery Mon, Sep 1",Manufacturing practices,2025-08-21 11:19:33,0,0.0,2025-09-01,False,False,,Mon,Manufacturing practices,0
"Escort MAX 360c MKII Radar and Laser Detector & Escort M2 Smart Dash Cam Bundle - 1080P Full HD Video, Extreme Range, False-Alert Filtering, WiFi, GPS Based, Apple CarPlay and Android Auto Compatible",4.2,394,50,749.95,0.0,0.0,False,True,No Coupon,"Delivery Mon, Sep 1",None,2025-08-21 11:19:46,0,0.0,2025-09-01,False,False,,Mon,None,0
"Razer Seiren V3 Chroma RGB USB Microphone: Stream & Game Reactive Lighting - Tap-to-Mute Sensor - Condenser Mic - Digital Gain Limiter & Shock Absorber - PC, Discord, OBS Studio, XSplit - Quartz Pink",4.5,171,0,134.39,0.0,0.0,False,True,No Coupon,"Delivery Mon, Sep 1",Manufacturing practices,2025-08-21 11:19:46,0,0.0,2025-09-01,False,False,,Mon,Manufacturing practices,0
"KODAK 10.1 Inch WiFi Digital Picture Frame,1280x800 HD IPS Touch Screen, Electronic Smart Photo Frame with 32 GB Memory, Auto-Rotate, Instantly Share Photos/Videos from Anywhere",4.1,264,100,45.99,0.0,0.0,False,True,No Coupon,"Delivery Mon, Sep 1",None,2025-08-21 11:19:46,0,0.0,2025-09-01,False,False,,Mon,None,0
"Tripp Lite SMART1500LCD 1500VA Rack Mount UPS Battery Backup, 900W, 8 Outlets, PWM Sine Wave, Short Depth 2U Rackmount UPS, AVR, LCD Screen",4.2,5015,1000,,334.99,0.0,False,False,No Coupon,,None,2025-08-21 11:19:46,0,0.0,,False,False,,,None,0
"LISEN for Magsafe Car Mount, Ultra Magnetic Phone Holder for Car Dashboard, 17X Stability Car Accessories for iPhone 16 Pro Max,Gifts for Men Women Him Her, Fit for iPhone16 Pro/Pro Max 15 14 13 12",4.3,14296,10000,12.99,12.49,17.99,False,False,No Coupon,"Delivery Mon, Sep 1",None,2025-08-21 11:19:46,0,0.0,2025-09-01,False,False,,Mon,None,0
"Carhartt 21L Classic Laptop Backpack, Water-Resistant Pack W/ 15"" Laptop Sleeve and Organizational Compartments, PFAS Free, Black",4.6,281,4000,49.87,0.0,0.0,False,False,No Coupon,"Delivery Tue, Sep 2",None,2025-08-21 11:19:46,0,0.0,2025-09-02,False,False,,Tue,None,0
"HP Color Laserjet Pro 3201dw Wireless Color Laser Printer, Office Printer, Duplex, Best-for-Office (499Q9F)",3.4,581,1000,279.0,249.99,369.0,False,False,No Coupon,"Delivery Mon, Sep 1",Works with Alexa,2025-08-21 11:19:46,0,0.0,2025-09-01,False,False,,Mon,Works with Alexa,0
"ARRIS (S34) - Cable Modem - Fast DOCSIS 3.1 Multi-Gigabit Cable Modem, for Comcast Xfinity, Cox, Spectrum & More, 2.5 Gbps Max Internet Speeds, 2 Year Warranty - (No Built-in WiFi)",4.4,343,2000,219.0,158.71,0.0,False,False,No Coupon,"Delivery Mon, Sep 1",None,2025-08-21 11:19:46,0,0.0,2025-09-01,False,False,,Mon,None,0
"Logitech B100 Wired Mouse for Computer and Laptop, USB Corded Mouse, Right or Left Hand Use - Black",4.6,40732,10000,,7.99,0.0,False,False,No Coupon,,None,2025-08-21 11:19:46,0,0.0,,False,False,,,None,0
"NETGEAR Nighthawk Dual-Band WiFi 7 Router (RS90) – Security Features, BE3600 Wireless Speed (up to 3.6 Gbps) - Covers up to 2,000 sq. ft., 50 Devices – 2.5 Gig Internet Port - Free Expert Help",4.3,834,3000,,95.76,0.0,False,False,No Coupon,,None,2025-08-21 11:19:46,0,0.0,,False,False,,,None,0
"Amazon Basics 150-Pack AA Alkaline Industrial Batteries, 1.5 Volt, 5-10 Year Shelf Life",4.6,80028,5000,29.55,0.0,33.99,False,False,No Coupon,"Delivery Mon, Sep 1",Safer chemicals +1 more,2025-08-21 11:19:46,0,0.0,2025-09-01,False,False,,Mon,Safer chemicals,1
"Retevis RT22 Two Way Radio Long Range Rechargeable,Portable 2 Way Radio, USB-C Charging, Handsfree Walkie Talkies for Adults Cruise Hiking Camping(4 Pack)",4.6,3794,6000,,0.0,0.0,False,False,No Coupon,,None,2025-08-21 11:19:46,0,0.0,,False,False,,,None,0
Apple USB-C Digital AV Multiport Adapter,4.6,519,4000,,50.69,0.0,False,False,No Coupon,,None,2025-08-21 11:19:46,0,0.0,,False,False,,,None,0
"Brother Genuine High Yield Toner Cartridge, TN850, Replacement Black Toner, Page Yield Up To 8, 000 Pages, Amazon Dash Replenishment Cartridge",4.7,4152,3000,112.0,0.0,133.99,False,False,No Coupon,"Delivery Mon, Sep 1",None,2025-08-21 11:19:46,0,0.0,2025-09-01,False,False,,Mon,None,0
MSI MAG A750GL PCIE 5.1 & ATX 3.1 Gaming Power Supply - Full Modular - 80 Plus Gold Certified 750W - Compact Size - ATX PSU - 10 Year Warranty,4.6,3986,3000,99.99,87.99,109.99,False,False,No Coupon,"Delivery Mon, Sep 1",None,2025-08-21 11:19:46,0,0.0,2025-09-01,False,False,,Mon,None,0
"Command Cord Bundlers, Damage-Free Hanging Cord Organizer, No Tools Cord Bundler for Hanging Electrical Cables, 6 Gray Cord Bundlers and 12 Command Strips",4.6,9693,2000,12.99,0.0,0.0,False,True,No Coupon,"Delivery Mon, Sep 1",None,2025-08-21 11:19:46,0,0.0,2025-09-01,False,False,,Mon,None,0
"TRANSFORMERS Wearable Bluetooth Speaker Clip On Mini Portable Bluetooth Speaker IPX5 with Mic for Calls and Music 15H Long Playtime Outdoor Suitable Travel Working,Biking,Running,Black Optimus Prime",4.5,28,0,21.99,0.0,0.0,False,True,No Coupon,"Delivery Mon, Sep 1",None,2025-08-21 11:19:46,0,0.0,2025-09-01,False,False,,Mon,None,0
"Peak Design Slide Lite Camera Strap, Black, Configurable as a Sling, Neck or Shoulder Strap, Quick Release and Connection, Smooth and Grippy Side, Camera Straps for Photographers, 200 lb Capacity",4.7,7235,500,69.95,0.0,0.0,False,True,No Coupon,"Delivery Mon, Sep 1",Small Business,2025-08-21 11:19:46,0,0.0,2025-09-01,False,False,,Mon,Small Business,0
"CyberPower EC850LCD Ecologic UPS Battery Backup and Surge Protector, 850VA/510W, 12 Outlets, ECO Mode, Compact, UL Certified",4.4,10949,2000,,119.95,0.0,False,False,No Coupon,,None,2025-08-21 11:19:46,0,0.0,,False,False,,,None,0
"SAMSUNG Galaxy Buds 3 Pro AI True Wireless Bluetooth Earbuds, Noise Cancelling, Sound Optimization, Real-Time Interpreter, Redesigned Comfort Fit Latin American Version (Silver)",4.3,1542,3000,126.0,124.19,0.0,False,False,No Coupon,"Delivery Mon, Sep 1",None,2025-08-21 11:19:46,0,0.0,2025-09-01,False,False,,Mon,None,0
"Acer USB C Hub, 7 in 1 USB C to Multi-Port Adapter for Laptop, 4K USBC to HDMI Splitter with 2 USBA 3.1&Type-C Data Port, PD 100W Charging Port, SD Card Reader for Computer, Desktop and More",4.6,3735,6000,17.99,0.0,24.99,False,False,No Coupon,"Delivery Mon, Sep 1",Carbon impact,2025-08-21 11:19:46,0,0.0,2025-09-01,False,False,,Mon,Carbon impact,0
"Crucial BX500 1TB 3D NAND SATA 2.5-Inch Internal SSD, up to 540MB/s - CT1000BX500SSD1, Solid State Drive",4.7,127740,4000,66.99,0.0,94.99,False,False,No Coupon,"Delivery Mon, Sep 1",None,2025-08-21 11:19:46,0,0.0,2025-09-01,False,False,,Mon,None,0
"TP-Link Dual-Band BE3600 Wi-Fi 7 Router Archer BE230 | 4-Stream | 2×2.5G + 3×1G Ports, USB 3.0, 2.0 GHz Quad Core, 4 Antennas | VPN, EasyMesh, HomeShield, MLO, Private IOT | Free Expert Support",4.4,18973,4000,109.99,57.11,119.99,False,False,No Coupon,"Delivery Mon, Sep 1",None,2025-08-21 11:19:46,0,0.0,2025-09-01,False,False,,Mon,None,0
"Amazon Basics Sturdy Binder Clips for Office Use, 96 Count (8 Pack of 12), Medium, 1.25 in, Black",4.8,13212,9000,8.04,0.0,10.15,True,False,No Coupon,"Delivery Mon, Sep 1",None,2025-08-21 11:19:46,0,0.0,2025-09-01,False,False,,Mon,None,0
"Duracell Coppertop 9V Battery, 2 Count Pack, 9-Volt Battery with Long-lasting Power, All-Purpose Alkaline 9V Battery for Household and Office Devices",4.8,6313,10000,8.97,0.0,10.99,False,False,No Coupon,"Delivery Mon, Sep 1",None,2025-08-21 11:19:46,0,0.0,2025-09-01,False,False,,Mon,None,0
"Canon PG-275 XL Genuine Black Ink Cartridge, Compatible with TS3520/3522, TR4720/4722, TS3720/3722",4.7,7308,6000,30.99,0.0,0.0,False,False,No Coupon,"Delivery Mon, Sep 1",None,2025-08-21 11:19:46,0,0.0,2025-09-01,False,False,,Mon,None,0
"Duracell 2032 Lithium Battery, 2 Count (Pack of 1), Child Safety Features, Compatible with Key Fob, Tea Light Candles and Other Devices, CR2032 Battery",4.8,20265,10000,,4.53,0.0,False,False,No Coupon,,None,2025-08-21 11:19:46,0,0.0,,False,False,,,None,0
TP-Link Ultra-Portable Wi-Fi 6 AX1500 Travel Router TL-WR1502X | Easy Public WiFi Sharing | Hotel/RV/Travel Approved | Phone WiFi Tether | USB C Powered | Multi-Mode | Tether App | Durable Design,4.3,10031,5000,49.99,33.29,69.99,False,False,No Coupon,"Delivery Mon, Sep 1",None,2025-08-21 11:19:46,0,0.0,2025-09-01,False,False,,Mon,None,0
"SanDisk 2TB Portable SSD - Up to 800MB/s, USB-C, USB 3.2 Gen 2, Updated Firmware - External Solid State Drive - SDSSDE30-2T00-G26",4.5,6943,3000,122.91,112.85,147.99,False,False,No Coupon,"Delivery Mon, Sep 1",None,2025-08-21 11:19:46,0,0.0,2025-09-01,False,False,,Mon,None,0
Spigen Tempered Glass Screen Protector [GlasTR EZ FIT] designed for iPhone 16 Pro [2 Pack],4.2,15744,8000,34.99,0.0,0.0,False,False,No Coupon,"Delivery Mon, Sep 1",Carbon impact,2025-08-21 11:19:46,0,0.0,2025-09-01,False,False,,Mon,Carbon impact,0
"Amazfit Bip 6 Smart Watch 46mm, 14 Day Battery, 1.97"" AMOLED Display, GPS & Free Maps, AI, Bluetooth Call & Text, Health, Fitness & Sleep Tracker, 140+ Workout Modes, 5 ATM Water-Resistance, Blush",4.4,1753,1000,79.99,0.0,0.0,False,True,No Coupon,"Delivery Mon, Sep 1",None,2025-08-21 11:19:46,0,0.0,2025-09-01,False,False,,Mon,None,0
"Duracell Coppertop 9V Battery, 6 Count (Pack of 1), 9 Volt Battery with Long-lasting Power, All-Purpose Alkaline 9V Battery for Household and Office Devices",4.8,5207,20000,25.47,0.0,0.0,False,True,No Coupon,"Delivery Mon, Sep 1",None,2025-08-21 11:19:46,0,0.0,2025-09-01,False,False,,Mon,None,0
"Fila Smart Watch for Men Women (Answer/Make Calls), 1.95"" Fitness Watch with Heart Rate/Sleep Monitor, Step Counter, Fitness Tracker with 100+ Sports for Android iOS",4.7,63,0,49.99,0.0,79.99,False,True,No Coupon,"Delivery Mon, Sep 1",None,2025-08-21 11:19:46,0,0.0,2025-09-01,False,False,,Mon,None,0
"Duracell Coppertop 9V Battery, 6 Count (Pack of 1), 9 Volt Battery with Long-lasting Power, All-Purpose Alkaline 9V Battery for Household and Office Devices",4.8,5207,20000,25.47,0.0,0.0,False,True,No Coupon,"Delivery Mon, Sep 1",None,2025-08-21 11:20:01,0,0.0,2025-09-01,False,False,,Mon,None,0
"KODAK 10.1 Inch WiFi Digital Picture Frame,1280x800 HD IPS Touch Screen, Electronic Smart Photo Frame with 32 GB Memory, Auto-Rotate, Instantly Share Photos/Videos Anywhere",4.1,264,0,85.99,0.0,0.0,False,True,Save $16.00  with coupon,"Delivery Mon, Sep 1",None,2025-08-21 11:20:01,$16.00,0.0,2025-09-01,False,False,,Mon,None,0
"Energizer MAX AA Batteries (16 Pack), Double A Alkaline Batteries",4.8,172,1000,16.19,0.0,0.0,False,True,No Coupon,"Delivery Mon, Sep 1",None,2025-08-21 11:20:01,0,0.0,2025-09-01,False,False,,Mon,None,0
"Arlo Essential Security Camera 2K | Outdoor-Indoor | 2nd Gen | Wireless with Spotlight, 2-Way Audio, Color Night Vision, Live Stream, Motion Activation, Real Time Notifications - White, 2 Camera",4.0,3694,3000,89.99,0.0,189.99,False,False,No Coupon,"Delivery Mon, Sep 1",Works with Alexa,2025-08-21 11:20:01,0,0.0,2025-09-01,False,False,,Mon,Works with Alexa,0
"HP Color LaserJet Pro MFP 4301fdw Wireless All-in-One Color Laser Printer, Scanner, Copier, Fax, Best-for-Office",4.0,4438,1000,,677.99,0.0,False,False,No Coupon,,Works with Alexa,2025-08-21 11:20:01,0,0.0,,False,False,,,Works with Alexa,0
"Amazfit Helio Strap Fitness Tracker Wristband, 24/7 Activity & Sleep Tracker with Heart Rate, 10 Days Battery, 27 Sports Modes, Strength Training, Hyrox Race, Subscription Free for Android & iPhone",4.3,181,3000,99.99,0.0,0.0,False,False,No Coupon,$41.20 delivery,None,2025-08-21 11:20:01,0,41.2,,False,False,,,None,0
"SanDisk 256GB Ultra Dual Drive USB Type-C - USB-C, USB 3.1 - SDDDC2-256G-G46,Black",4.5,115179,7000,22.97,0.0,26.99,False,False,No Coupon,$40.35 delivery,None,2025-08-21 11:20:01,0,40.35,,False,False,,,None,0
"Google Pixel 9 - Unlocked Android Smartphone with Gemini, 24-Hour Battery, Advanced Camera, and 6.3"" Actua Display - Obsidian - 128 GB",4.5,762,1000,598.99,539.46,799.0,False,False,No Coupon,Delivery Aug 29 - Sep 2,Energy efficiency +1 more,2025-08-21 11:20:01,0,0.0,2025-08-29,False,False,,,Energy efficiency,1
"Bose QuietComfort Ultra Bluetooth Headphones, Wireless Headphones with Spatial Audio, Over Ear Noise Cancelling with Mic, Up to 24 Hours of Playtime, Black",4.2,7499,1000,,276.4,0.0,False,False,No Coupon,,None,2025-08-21 11:20:01,0,0.0,,False,False,,,None,0
"PowerA Wired Controller For Xbox Series X|S - Black, Gamepad, Video Game Controller Works with Xbox One",4.2,16969,6000,,21.0,0.0,False,False,No Coupon,,None,2025-08-21 11:20:01,0,0.0,,False,False,,,None,0
"Uniden R7 EXTREME LONG RANGE Laser/Radar Detector, Built-in GPS, Real-Time Alerts, Dual-Antennas Front & Rear w/Directional Arrows, Voice Alerts, Red Light and Speed Camera Alerts",4.6,3849,1000,501.99,0.0,549.99,False,False,No Coupon,"Delivery Mon, Sep 1",None,2025-08-21 11:20:01,0,0.0,2025-09-01,False,False,,Mon,None,0
"Soundcore by Anker Q20i Hybrid Active Noise Cancelling Headphones, Wireless Over-Ear Bluetooth, 40H Long ANC Playtime, Hi-Res Audio, Big Bass, Customize via an App, Transparency Mode",4.6,35238,5000,,49.99,0.0,False,False,No Coupon,,Energy efficiency +3 more,2025-08-21 11:20:01,0,0.0,,False,False,,,Energy efficiency,3
Apple AirPods Pro - 1st Gen (Renewed),4.1,20329,3000,159.97,0.0,242.95,False,False,No Coupon,,None,2025-08-21 11:20:01,0,0.0,,False,False,,,None,0
"ASUS ROG Swift 32” 4K OLED Gaming Monitor (PG32UCDM) - UHD (3840 x 2160), QD-OLED, 240Hz, 0.03ms, G-SYNC Compatible, Custom Heatsink, Graphene Film, 99% DCI-P3, True 10-bit, 90W USB-C",4.4,5656,500,999.99,0.0,1.0,False,False,No Coupon,"Delivery Mon, Sep 1",None,2025-08-21 11:20:01,0,0.0,2025-09-01,False,False,,Mon,None,0
"Anker Power Strip with 3 USB Ports, Surge Protector (2100J-10ft), 12 Outlets, 2 USB-A Ports and 1 USB-C Port, Works with iPhone 16/16 Plus/16 Pro/16 Pro Max, for Home, Office, TUV Listed",4.8,14971,7000,,39.99,0.0,False,False,No Coupon,,Carbon impact,2025-08-21 11:20:01,0,0.0,,False,False,,,Carbon impact,0
Godox V1 Pro C V1Pro-C USA Version Flash for Canon Camera TTL Round Head 2980mAh 76W Battery 500 Full Power Flashes E-TTL 1/8000s HSS 1.3s Recycle Time 2.4G Wireless LED Modeling Lamp,4.7,30,0,299.0,0.0,329.0,False,True,No Coupon,"Delivery Mon, Sep 1",None,2025-08-21 11:20:01,0,0.0,2025-09-01,False,False,,Mon,None,0
"Razer Seiren V3 Chroma RGB USB Microphone: Stream & Game Reactive Lighting - Tap-to-Mute Sensor - Condenser Mic - Digital Gain Limiter & Shock Absorber - PC, Discord, OBS Studio, XSplit - Quartz Pink",4.5,171,0,134.39,0.0,0.0,False,True,No Coupon,"Delivery Mon, Sep 1",Manufacturing practices,2025-08-21 11:20:01,0,0.0,2025-09-01,False,False,,Mon,Manufacturing practices,0
"Peak Design Slide Lite Camera Strap, Black, Configurable as a Sling, Neck or Shoulder Strap, Quick Release and Connection, Smooth and Grippy Side, Camera Straps for Photographers, 200 lb Capacity",4.7,7235,500,69.95,0.0,0.0,False,True,No Coupon,"Delivery Mon, Sep 1",Small Business,2025-08-21 11:20:01,0,0.0,2025-09-01,False,False,,Mon,Small Business,0
CORSAIR VENGEANCE RGB DDR5 RAM 32GB (2x16GB) 6000MHz CL36-44-44-96 1.35V Intel XMP 3.0 Computer Memory – Black (CMH32GX5M2E6000C36),4.8,2479,2000,109.99,0.0,119.99,False,False,No Coupon,"Delivery Mon, Sep 1",None,2025-08-21 11:20:01,0,0.0,2025-09-01,False,False,,Mon,None,0
"Logitech G733 LIGHTSPEED Wireless Gaming Headset with suspension headband, LIGHTSYNC RGB, Blue VO!CE mic technology and PRO-G audio drivers - Black",4.4,18099,2000,118.99,99.95,159.99,False,False,No Coupon,Delivery Sep 1 - 11,None,2025-08-21 11:20:01,0,0.0,2025-09-01,False,False,,,None,0
"Casio fx-CG50 PRIZM® – Color Graphing Calculator with 3D Graph & Python | Large High-Res Display, Basic & Advanced Functions | Ideal for Exams, STEM, Programming & Advanced Math",4.8,3650,2000,94.99,88.81,0.0,False,False,No Coupon,"Delivery Mon, Sep 1",None,2025-08-21 11:20:01,0,0.0,2025-09-01,False,False,,Mon,None,0
Brother P-Touch PTD220 Home/Office Everyday Label Maker | Prints TZe Label Tapes up to ~1/2 inch White,4.6,4629,4000,44.99,37.69,49.99,False,False,No Coupon,"Delivery Mon, Sep 1",None,2025-08-21 11:20:01,0,0.0,2025-09-01,False,False,,Mon,None,0
"Amazon Basics 50-inch Lightweight Portable Camera Mount Tripod Stand with Bag, for Travel Photography, Champagne",4.5,186977,7000,18.04,16.23,0.0,False,False,No Coupon,"Delivery Mon, Sep 1",None,2025-08-21 11:20:01,0,0.0,2025-09-01,False,False,,Mon,None,0
"SAMSUNG 32"" Odyssey G55C Series QHD 1000R Curved Gaming Monitor, 1ms(MPRT), HDR10, 165Hz, AMD Radeon FreeSync, Eye Care, Glare Free, Sharp Resolution LS32CG550ENXZA",4.4,925,1000,304.49,195.44,329.99,False,False,No Coupon,"Delivery Mon, Sep 1",None,2025-08-21 11:20:01,0,0.0,2025-09-01,False,False,,Mon,None,0
"SAMSUNG SmartTag2 (2023) Bluetooth + UWB, IP67 Water and Dust Resistant, Findable via App, 1.5 Year Battery Life (2-Pack) - Black",4.4,1511,5000,34.7,0.0,0.0,False,False,No Coupon,"Delivery Mon, Sep 1",None,2025-08-21 11:20:01,0,0.0,2025-09-01,False,False,,Mon,None,0
"Canon Genuine Ink PG-240 XL / CL-241 XL Value Pack (2 Cartridges), Compatible with MG2120/3120/4120/2220/3220/4220/3520/3620, MX372/392/432/452/472/512/522/532, TS5120",4.8,15632,3000,68.49,0.0,0.0,False,False,No Coupon,"Delivery Mon, Sep 1",None,2025-08-21 11:20:01,0,0.0,2025-09-01,False,False,,Mon,None,0
"Epson Workforce ES-400 II Color Duplex Desktop Document Scanner for PC and Mac, with Auto Document Feeder (ADF) and Image Adjustment Tools, ES-400 II",4.6,1079,1000,379.99,376.95,0.0,False,False,No Coupon,"Delivery Mon, Sep 1",None,2025-08-21 11:20:01,0,0.0,2025-09-01,False,False,,Mon,None,0
"LISEN Suction Cup Phone Mount, Vacuum Magnetic Phone Holder, 360° Adjustable for MagSafe Car Holder Foldable Suction Phone Mount for Car, for Garmin GPS/Mirror/Smooth Surface, for iPhone 16 Pro Max 15",4.2,412,9000,19.99,0.0,29.99,False,False,No Coupon,"Delivery Mon, Sep 1",None,2025-08-21 11:20:01,0,0.0,2025-09-01,False,False,,Mon,None,0
"Samsung Galaxy Tab S6 Lite (2024) 10.4"" 64GB WiFi Android Student Tablet, S Pen for Note-Taking, Gaming Ready, Long Battery Life, Expandable Storage, US Version, Oxford Gray, Amazon Exclusive",4.5,2759,2000,209.99,171.99,329.99,False,False,No Coupon,"Delivery Mon, Sep 1",None,2025-08-21 11:20:01,0,0.0,2025-09-01,False,False,,Mon,None,0
"Acer USB C to HDMI Cable for Home Office 6.6FT (4K@60Hz), High-Speed Type C to HDMI 2.0 Braided Cord, Thunderbolt 4/3 Compatible with MacBook, iPhone 16/15 Pro/Max, iMac, iPad Pro, Galaxy S24, Surface",4.5,604,10000,13.99,0.0,16.99,False,False,Save $2.00  with coupon,"Delivery Mon, Sep 1",None,2025-08-21 11:20:01,$2.00,0.0,2025-09-01,False,False,,Mon,None,0
"RCA 10.1"" WiFi Digital Picture Frame Uhale App Photo Frames Electronic HD IPS Touch Screen Display with 32GB Memory LED Lights, Support USB/SD Card, Slideshow, Instantly Share Photos Videos",4.0,5,0,59.99,0.0,79.99,False,True,No Coupon,"Delivery Mon, Sep 1",None,2025-08-21 11:20:01,0,0.0,2025-09-01,False,False,,Mon,None,0
"BLACK+DECKER PD USB Wall Charger Surge Protector, 5 Outlet Extender w/ 2 USB C PD & 1 USBA Charging Ports, Fast Charge 3 Sided Power Strip Multi Plug Outlets Wall Adapter for Home Office, ETL Listed",4.5,128,200,34.99,0.0,0.0,False,True,No Coupon,"Delivery Mon, Sep 1",None,2025-08-21 11:20:01,0,0.0,2025-09-01,False,False,,Mon,None,0
"DEWALT Wearable Bluetooth Speaker [Onyx Edition - Black] Clip-On Wireless Jobsite Pro Water-Resistant Portable Speaker (Non- Magnetic), Mic for Hands-Free Music/Calls, Mini Speakers Bluetooth Wireless",4.6,1785,500,62.99,0.0,69.99,False,True,Save 5%  with coupon,"Delivery Mon, Sep 1",None,2025-08-21 11:20:01,5%,0.0,2025-09-01,False,False,,Mon,None,0
"Duracell Coppertop 9V Battery, 6 Count (Pack of 1), 9 Volt Battery with Long-lasting Power, All-Purpose Alkaline 9V Battery for Household and Office Devices",4.8,5207,20000,25.47,0.0,0.0,False,True,No Coupon,"Delivery Mon, Sep 1",None,2025-08-21 11:20:11,0,0.0,2025-09-01,False,False,,Mon,None,0
